File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/66966.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	805.4
Injection Number	527
Position	BD1
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	6/22/2019
Injection Time	11:12:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.003936
Signal Max.	729.250066
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.060000	0.2	5.677700
2.063333	0.2	5.565322
2.066667	0.2	5.450830
2.070000	0.2	5.335329
2.073333	0.2	5.219541
2.076667	0.2	5.104610
2.080000	0.2	4.992206
2.083333	0.2	4.883681
2.086667	0.2	4.779602
2.090000	0.2	4.680249
2.093333	0.2	4.586063
2.096667	0.2	4.497452
2.100000	0.2	4.414741
2.103333	0.2	4.338432
2.106667	0.2	4.269072
2.110000	0.2	4.206810
2.113333	0.2	4.151401
2.116667	0.2	4.102334
2.120000	0.2	4.058600
2.123333	0.2	4.019054
2.126667	0.2	3.983270
2.130000	0.2	3.951447
2.133333	0.2	3.923873
2.136667	0.2	3.900953
2.140000	0.2	3.882933
2.143333	0.2	3.869356
2.146667	0.2	3.859256
2.150000	0.2	3.851633
2.153333	0.2	3.845784
2.156667	0.2	3.841551
2.160000	0.2	3.838943
2.163333	0.2	3.837874
2.166667	0.2	3.838663
2.170000	0.2	3.841920
2.173333	0.2	3.847606
2.176667	0.2	3.854368
2.180000	0.2	3.859736
2.183333	0.2	3.861485
2.186667	0.2	3.859126
2.190000	0.2	3.853707
2.193333	0.2	3.846226
2.196667	0.2	3.836617
2.200000	0.2	3.824205
2.203333	0.2	3.808865
2.206667	0.2	3.791229
2.210000	0.2	3.771612
2.213333	0.2	3.749433
2.216667	0.2	3.723949
2.220000	0.2	3.695039
2.223333	0.2	3.663052
2.226667	0.2	3.628306
2.230000	0.2	3.591081
2.233333	0.2	3.551828
2.236667	0.2	3.510995
2.240000	0.2	3.468822
2.243333	0.2	3.425534
2.246667	0.2	3.381773
2.250000	0.2	3.338681
2.253333	0.2	3.297519
2.256667	0.2	3.259056
2.260000	0.2	3.223179
2.263333	0.2	3.189439
2.266667	0.2	3.157843
2.270000	0.2	3.128636
2.273333	0.2	3.101894
2.276667	0.2	3.077791
2.280000	0.2	3.056560
2.283333	0.2	3.037970
2.286667	0.2	3.021213
2.290000	0.2	3.005454
2.293333	0.2	2.990339
2.296667	0.2	2.975844
2.300000	0.2	2.962033
2.303333	0.2	2.949164
2.306667	0.2	2.937541
2.310000	0.2	2.927136
2.313333	0.2	2.917373
2.316667	0.2	2.907197
2.320000	0.2	2.895412
2.323333	0.2	2.881227
2.326667	0.2	2.864922
2.330000	0.2	2.847818
2.333333	0.2	2.831132
2.336667	0.2	2.815158
2.340000	0.2	2.799617
